"ANO_ELEICAO";"SG_UF";"NM_URNA_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_CARGO";"ST_REELEICAO";"NR_IDADE_DATA_POSSE"
2018;"PA";"TORQUETE XIKRIN";"PT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";35
2018;"MA";"GIL CUTRIM";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";39
2018;"MA";"ARIMATEA VIEGAS";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";68
2018;"MS";"LEILA DO PT";"PT";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";44
2018;"AP";"TELMA MIRA";"PP";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";49
2018;"PR";"NELSON ZANETTI";"PATRI";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";60
2018;"ES";"SERGIO CAMILO";"PSC";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";47
2018;"AP";"AMADO AMANCIO";"PV";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"DEPUTADO ESTADUAL";"N";59
2018;"SP";"ANDRÉ ITALO";"PATRI";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";57
2018;"AM";"SOCORRO SAMPAIO";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";47
2018;"PA";"ANEYSSA ";"SOLIDARIEDADE";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";29
2018;"GO";"VERA BISPO";"PROS";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";42
2018;"RS";"MÔNICA LEAL";"PP";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";62
2018;"MG";"JANAINA MENDES";"PSC";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";36
2018;"RJ";"FERNANDA FRANÇA";"PRTB";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";40
2018;"SP";"GCM CAMARGO";"PATRI";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";40
2018;"PA";"JANA MARIA";"PATRI";"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"DEPUTADO ESTADUAL";"N";48
2018;"SC";"RUTI ROSSI";"PSL";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";42
2018;"SP";"ALFREDINHO";"PT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";59
2018;"RJ";"SANTIAGO";"DC";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";44
2018;"PE";"JOSÉLIA BLOGUEIRA";"REDE";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";53
2018;"PA";"MESSIAS GONÇALVES";"PPS";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";46
2018;"MA";"SANDRO DIAS";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";38
2018;"AP";"PASTOR";"PTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";43
2018;"RJ";"DR LUCIANA DONATO";"PTC";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";44
2018;"BA";"JEFFERSON NASCIMENTO";"PSOL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";25
2018;"AL";"HENRIQUE ARRUDA";"PROS";"MASCULINO";"SUPERIOR COMPLETO";"2º SUPLENTE";"N";47
2018;"GO";"BUENO HERNANY";"SOLIDARIEDADE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";41
2018;"PB";"ZENIVALDO DO CONSIGNADO";"PT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";49
2018;"CE";"PEDRO CEZÁRIO";"PROS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";26
2018;"SC";"DIOGO BERTELLI";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";39
2018;"MA";"PROFESSOR ODAIR JOSÉ";"PC do B";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";46
2018;"MS";"FABIO LUIS";"PSC";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";46
2018;"SP";"DR. THYAGO FRASSETTO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";38
2018;"MA";"CARLINHOS FLORÊNCIO";"PC do B";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"S";55
2018;"MA";"DRA. THAIZA";"PP";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";29
2018;"BA";"SERGIO SOARES";"PTC";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"DEPUTADO ESTADUAL";"N";70
2018;"SP";"BIBI PARELHEIROS";"PT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";44
2018;"MT";"ROSE";"PSB";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";60
2018;"AP";"LEDA SADALA";"AVANTE";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";52
2018;"PA";"ALBERTO MAIA";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";52
2018;"SP";"HENRIQUE JAMBO";"AVANTE";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"DEPUTADO ESTADUAL";"N";36
2018;"SP";"MILTON LEITE FILHO";"DEM";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"S";40
2018;"AC";"DR. JAKSON RAMOS";"PT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";52
2018;"AM";"JESUS ALECXANDRE";"PSC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";43
2018;"MG";"MIRACY SANTOS";"DEM";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";66
2018;"AM";"JÚNIOR PEPPE";"PPS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";37
2018;"MS";"CIPRIANO MENDES";"PT";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";56
2018;"SP";"RODRIGO ABREU";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";40
2018;"SC";"JOCIMAR DOS SANTOS";"DC";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";41
2018;"SP";"ICARO FAGUNDES";"PPL";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";40
2018;"ES";"CORONEL FORESTI ";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";45
2018;"RJ";"RENATINHO DA OFICINA";"PTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";44
2018;"PE";"BRUNA ROXINHO";"PP";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";24
2018;"MA";"DANIELLA TEMA";"DEM";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";33
2018;"PB";"SIDINEY OLIVEIRA";"PT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";45
2018;"SP";"ENFERMEIRA EDITH FERREIRA";"SOLIDARIEDADE";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";61
2018;"RJ";"BETH FUNKEIRA";"PROS";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";60
2018;"PR";"PASTORA TATIANE GALVÃO";"PRB";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";38
2018;"PB";"SOCORRO PONTES";"PT";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";53
2018;"SP";"NELSON HONG";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";43
2018;"SP";"MARCO FEITOSA ";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";39
2018;"RS";"SARGENTO DOZE";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";36
2018;"BA";"ROBSON CHAPOLIM";"PRP";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";39
2018;"MG";"PALHACINHO MINDUIM";"PSB";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"DEPUTADO ESTADUAL";"N";43
2018;"SP";"MARTINHO COLPANI";"PR";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";45
2018;"MG";"GERONIMO";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";63
2018;"PI";"JÚLIO CESAR";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"S";70
2018;"MG";"NANDO CABELEIREIRO";"PP";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";54
2018;"SP";"ENGENHEIRO SERGIO BRANDÃO";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";37
2018;"GO";"EDIMAR PIRES";"PPS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";37
2018;"DF";"CHICO SANT ANNA";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"SENADOR";"N";61
2018;"RN";"DUCIRENE OLIVEIRA";"PDT";"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"DEPUTADO ESTADUAL";"N";52
2018;"AP";"ZEQUINHA JANSEN";"PPL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";48
2018;"SE";"TONY JUNIOR";"PSB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";54
2018;"AM";"PROFESSOR JMOURÃO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";68
2018;"PR";"ARISTIDES ATHAYDE";"PV";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";47
2018;"CE";"DANILO FORTE";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"S";60
2018;"SP";"DR. DAVI";"PV";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";65
2018;"AC";"INSPETOR CEZAR HENRIQUE";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";57
2018;"DF";"MAURO PORTO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO DISTRITAL";"N";47
2018;"AC";"ALONSO ANDRADE";"PV";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";50
2018;"AL";"REGIS CAVALCANTE";"PPS";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";64
2018;"RJ";"LAZARO ARRUDA";"PSOL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";50
2018;"PB";"TIÃO GOMES";"AVANTE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"S";62
2018;"ES";"MARCOS DO VAL";"PPS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SENADOR";"N";47
2018;"DF";"GALEGA DO SHOPPING POPULAR";"PMN";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO DISTRITAL";"N";47
2018;"PA";"DELEGADO CAVEIRA";"PP";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";39
2018;"RJ";"MARCELO HONORATO";"DC";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";48
2018;"RJ";"LEILA - ASSISTENTE SOCIAL";"PRB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";51
2018;"BA";"REI NELSINHO DA KAMYS";"PRTB";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"DEPUTADO FEDERAL";"N";59
2018;"MG";"BERNARDO MUCIDA";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";38
2018;"PB";"STEPHANIE VITAL";"PPS";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";22
2018;"GO";"ROBSON RIOS";"PV";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";32
2018;"RJ";"ALMIR RANGEL";"PP";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";84
2018;"AP";"KOKO TAVARES";"PROS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";48
2018;"SP";"EDNA FRANCISCO";"AVANTE";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";49
2018;"RR";"PROF IVONE SOBRINHO";"PATRI";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";51
2018;"RJ";"CARLÃO";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";58
2018;"RS";"PRETA DIAS";"PC do B";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";42
2018;"DF";"FARIAS DO BODE";"PMB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO DISTRITAL";"N";34
2018;"PR";"LUIZ FERNANDO GUERRA";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";34
2018;"AC";"VANDERLEY VIANA";"SOLIDARIEDADE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";64
2018;"RJ";"ELAINE ANDRADE";"PTB";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";41
2018;"BA";"JOTA L";"PDT";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";62
2018;"GO";"RODRIGO AZEVEDO";"DC";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";42
2018;"BA";"ALÍRIO CAVALCANTI";"DC";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";56
2018;"RS";"VALÉRIA MACHADO";"PROS";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";57
2018;"MG";"LÚ DO BAR";"PRP";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";42
2018;"SC";"BISPO SARGENTO LUIZ ALBERTO";"PSC";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";53
2018;"SP";"DEBORA CABRAL";"PR";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";38
2018;"SC";"FREITAS JÚNIOR";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";36
2018;"DF";"WASHINGTON MESQUITA";"PTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO DISTRITAL";"N";53
2018;"CE";"GENTIL EMILIANO";"PPS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";36
2018;"RJ";"BETINHO BATISTA";"PTB";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";49
2018;"AL";"JÉSSICA DO GADO";"AVANTE";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";26
2018;"RS";"GERSON BURMANN";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"S";56
2018;"SP";"TONINHO BOIADEIRO";"PROS";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO FEDERAL";"N";55
2018;"SP";"TEKA ESTEVES";"PTC";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";63
2018;"MG";"JORGE ESPESCHIT";"PPS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";57
2018;"CE";"ANDREIA MORAIS";"PV";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";37
2018;"DF";"MARIA CASSIANO";"PP";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO DISTRITAL";"N";49
2018;"SP";"OSVALDO CARDOSO";"PATRI";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";49
2018;"GO";"DIANA PAIVA";"PP";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";31
2018;"GO";"MARCILEI NORATO";"PTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";28
2018;"RJ";"TED";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";53
2018;"PE";"DANIEL COELHO";"PPS";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"S";40
2018;"PR";"VERMELHO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";59
2018;"MT";"DONIZETE SANTOS";"PSL";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";53
2018;"MT";"WALTER REGENALD";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";65
2018;"RJ";"ANTONIO MAMEDE";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";58
2018;"BA";"LEVI AMARAL";"PATRI";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";37
2018;"PR";"MARLENE BASILIO";"PT";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO FEDERAL";"N";52
2018;"ES";"JACQUELINE MORAES";"PSB";"FEMININO";"SUPERIOR INCOMPLETO";"VICE-GOVERNADOR";"N";43
2018;"ES";"APARECIDA ANJOS";"PC do B";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";49
2018;"RJ";"TIAGO SOUZA";"DC";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";32
2018;"SP";"MARCIO CANDIDO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";51
2018;"MG";"RUBENS BASTOS";"PSL";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";49
2018;"MG";"LEDA SANTIAGO";"PR";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";37
2018;"RO";"SAMUEL MORUNGAPE";"PRB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";38
2018;"RO";"ZONGA DE ESPIGÃO";"PP";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"DEPUTADO ESTADUAL";"N";51
2018;"PI";"MARCOS AURELIO SAMPAIO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";27
2018;"AC";"JAMYL ASFURY";"PSC";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";45
2018;"PB";"NAYMARA CARNEIRO";"PPS";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";24
2018;"RS";"JONH ELVIS";"PCB";"MASCULINO";"SUPERIOR COMPLETO";"1º SUPLENTE";"N";53
2018;"CE";"NIL GUERRA";"PHS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";43
2018;"PR";"LOURIVAL";"PPL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";55
2018;"RJ";"SENADOR EDUARDO LOPES";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"SENADOR";"S";54
2018;"PE";"ROBSON MENDES";"DEM";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";51
2018;"MG";"TIAGO GOMES";"PC do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";24
2018;"GO";"JOAO PEDRO";"PROS";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";50
2018;"PB";"ALÉCIO COSTA";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"2º SUPLENTE";"N";58
2018;"AM";"FORTUNATO ALMEIDA";"PC do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";62
2018;"ES";"PROFESSOR ROSSONI";"REDE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";50
2018;"SP";"PASTOR FABIO";"DC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";72
2018;"MG";"MARCUS HEMA / MARKITO";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";39
2018;"GO";"DANILLO LUZIANO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";29
2018;"RJ";"RENATA SANTANA";"REDE";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO FEDERAL";"N";41
2018;"RJ";"ELAINE FERREIRA";"REDE";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";44
2018;"AM";"PROFESSOR PERINNER ASSIS";"PT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";36
2018;"GO";"SILVANO DA RÁDIO";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";46
2018;"AM";"LENE SANTOS";"PMB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";44
2018;"MA";"PAVÃO FILHO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";60
2018;"ES";"ZILDA GUIMARÃES";"MDB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";57
2018;"CE";"JOÃO JAIME";"DEM";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";58
2018;"SP";"CHICO LOCO";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";52
2018;"SE";"CARLOS DOS SANTOS";"PSTU";"MASCULINO";"ENSINO MÉDIO COMPLETO";"1º SUPLENTE";"N";51
2018;"SP";"FABRICIO AMARO";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";39
2018;"SP";"VACCAREZZA";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";63
2018;"SP";"CANTOR CAMINHONEIRO";"REDE";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"DEPUTADO ESTADUAL";"N";55
2018;"AL";"ISABELA MONTEIRO";"PSL";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";37
2018;"PR";"WANDERLEI DEDECO";"PODE";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"DEPUTADO FEDERAL";"N";44
2018;"BA";"ISABEL GUIMARÃES";"PT";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";53
2018;"SP";"PROFESSORA BEBEL";"PT";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";58
2018;"SP";"PAGLIARINI";"PR";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";55
2018;"MT";"JORGE JORGITO EVANGELISTA";"PPS";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";48
2018;"SP";"RIBAMAR BRIOSO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";44
2018;"CE";"RITA PINHEIRO";"PPS";"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"DEPUTADO ESTADUAL";"N";57
2018;"AM";"PLATINY SOARES";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"S";26
2018;"MG";"DANIELLE LOPES";"PSL";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";25
2018;"BA";"JOSE RODRIGUES";"DEM";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";54
2018;"SP";"JOÃO EVANGELISTA";"PCO";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";60
2018;"DF";"HUMBERTO ALENCAR ";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO DISTRITAL";"N";41
2018;"MS";"ANNY ESPÍNOLA";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";51
2018;"SP";"JURUNA";"REDE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";46
2018;"AM";"ELIAS TORRES";"PRP";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";45
2018;"MG";"LEONARDO ROSSI";"PT";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";40
2018;"SE";"PASTORA CIDA";"PSL";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";53
2018;"SP";"WILSON MENDES";"PPL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";52
2018;"BA";"MARIA SANTANA";"AVANTE";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";44
2018;"BA";"MARCELO SANTANA";"DC";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";60
2018;"DF";"RONALD";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO DISTRITAL";"N";34
2018;"PI";"THEMISTOCLES FILHO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"S";61
2018;"RJ";"MAURILIO";"REDE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";54
2018;"SP";"SILVIO LOPES";"PROS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";56
